SITE_ID,NAME_ENG,DESIG,DESIG_ENG,IUCN_CAT,STATUS_YR,GIS_AREA,GIS_M_AREA,layer_name,source,class_id,class_name,pixels,area_m2,area_ha,area_km2,pct_of_zone
334,Macarao,Parque Nacional (PN),National Park (PN),II,1973,146.800932719944,0.0,parque_nacional_(pn),2024,8,Bare ground,54,5400,0.54,0.0054,0.003692772287248447
334,Macarao,Parque Nacional (PN),National Park (PN),II,1973,146.800932719944,0.0,parque_nacional_(pn),2024,11,Rangeland,236105,23610500,2361.05,23.610500000000002,16.14596297927397
335,Yacambú,Parque Nacional (PN),National Park (PN),II,1962,249.102237380986,0.0,parque_nacional_(pn),2024,1,Water,98,9800,0.98,0.0098,0.004006122008489709
335,Yacambú,Parque Nacional (PN),National Park (PN),II,1962,249.102237380986,0.0,parque_nacional_(pn),2024,2,Trees,2347690,234769000,23476.9,234.769,95.97074059297145
335,Yacambú,Parque Nacional (PN),National Park (PN),II,1962,249.102237380986,0.0,parque_nacional_(pn),2024,5,Crops,925,92500,9.25,0.0925,0.03781288630462225
335,Yacambú,Parque Nacional (PN),National Park (PN),II,1962,249.102237380986,0.0,parque_nacional_(pn),2024,7,Built area,191,19100,1.9100000000000001,0.019100000000000002,0.007807850036954432
335,Yacambú,Parque Nacional (PN),National Park (PN),II,1962,249.102237380986,0.0,parque_nacional_(pn),2024,11,Rangeland,97352,9735200,973.52,9.7352,3.9796325486784703
336,Laguna de La Restinga,Parque Nacional (PN),National Park (PN),II,1974,187.521339295759,89.0261319794283,parque_nacional_(pn),2024,1,Water,149997,14999700,1499.97,14.9997,13.609663417218929
336,Laguna de La Restinga,Parque Nacional (PN),National Park (PN),II,1974,187.521339295759,89.0261319794283,parque_nacional_(pn),2024,2,Trees,1628,162800,16.28,0.1628,0.14771316788490713
336,Laguna de La Restinga,Parque Nacional (PN),National Park (PN),II,1974,187.521339295759,89.0261319794283,parque_nacional_(pn),2024,4,Flooded vegetation,161541,16154100,1615.41,16.1541,14.657084062220996
336,Laguna de La Restinga,Parque Nacional (PN),National Park (PN),II,1974,187.521339295759,89.0261319794283,parque_nacional_(pn),2024,7,Built area,3943,394300,39.43,0.39430000000000004,0.35775984089077933
336,Laguna de La Restinga,Parque Nacional (PN),National Park (PN),II,1974,187.521339295759,89.0261319794283,parque_nacional_(pn),2024,8,Bare ground,90272,9027200,902.72,9.0272,8.190640719475637
336,Laguna de La Restinga,Parque Nacional (PN),National Park (PN),II,1974,187.521339295759,89.0261319794283,parque_nacional_(pn),2024,11,Rangeland,694755,69475500,6947.55,69.4755,63.03713879230875
337,Cueva de la Quebrada El Toro,Parque Nacional (PN),National Park (PN),II,1969,38.3958573716859,0.0,parque_nacional_(pn),2024,2,Trees,345403,34540300,3454.03,34.5403,89.97915961132675
337,Cueva de la Quebrada El Toro,Parque Nacional (PN),National Park (PN),II,1969,38.3958573716859,0.0,parque_nacional_(pn),2024,7,Built area,69,6900,0.6900000000000001,0.006900000000000001,0.017974835230677052
337,Cueva de la Quebrada El Toro,Parque Nacional (PN),National Park (PN),II,1969,38.3958573716859,0.0,parque_nacional_(pn),2024,11,Rangeland,38398,3839800,383.98,3.8398000000000003,10.002865553442572
338,Cerro El Copey - Jóvito Villalba,Parque Nacional (PN),National Park (PN),II,1974,74.0793367192731,0.0,parque_nacional_(pn),2024,1,Water,177,17700,1.77,0.0177,0.024324981756263683
338,Cerro El Copey - Jóvito Villalba,Parque Nacional (PN),National Park (PN),II,1974,74.0793367192731,0.0,parque_nacional_(pn),2024,2,Trees,404277,40427700,4042.77,40.4277,55.55949519478538
338,Cerro El Copey - Jóvito Villalba,Parque Nacional (PN),National Park (PN),II,1974,74.0793367192731,0.0,parque_nacional_(pn),2024,7,Built area,10193,1019300,101.93,1.0193,1.400816604754778
338,Cerro El Copey - Jóvito Villalba,Parque Nacional (PN),National Park (PN),II,1974,74.0793367192731,0.0,parque_nacional_(pn),2024,8,Bare ground,20,2000,0.2,0.002,0.002748585509182337
