SITE_ID,NAME_ENG,DESIG,layer_name,class_id,class_name,area_ha_2017,area_ha_2024,area_km2_2017,area_km2_2024,area_m2_2017,area_m2_2024,pct_of_zone_2017,pct_of_zone_2024,pixels_2017,pixels_2024,delta_area_ha,delta_pct_points,relative_change_pct
555705213,El Frío,Reserva Forestal (RF),reserva_forestal_(rf),1,Water,9003.5,8487.41,90.03500000000001,84.8741,90035000,84874100,9.91427704345214,9.34598035445839,900350,848741,-516.0900000000001,-0.5682966889937493,-5.732104181707116
555705213,El Frío,Reserva Forestal (RF),reserva_forestal_(rf),2,Trees,76072.78,74854.03,760.7278,748.5403,760727800,748540300,83.76815864781307,82.4261222012415,7607278,7485403,-1218.75,-1.3420364465715693,-1.6020842146165817
555705213,El Frío,Reserva Forestal (RF),reserva_forestal_(rf),4,Flooded vegetation,2824.4700000000003,2150.86,28.2447,21.5086,28244700,21508600,3.1101880469727625,2.368436932490639,282447,215086,-673.6100000000001,-0.7417511144821236,-23.849076109854238
555705213,El Frío,Reserva Forestal (RF),reserva_forestal_(rf),5,Crops,0.52,0.0,0.0052,0.0,5200,0,0.0005726022172038,0.0,52,0,-0.52,-0.0005726022172038,-100.0
555705213,El Frío,Reserva Forestal (RF),reserva_forestal_(rf),7,Built area,3.64,7.8,0.0364,0.078,36400,78000,0.0040082155204271,0.0085890332580581,364,780,4.16,0.004580817737631001,114.28571428571428
555705213,El Frío,Reserva Forestal (RF),reserva_forestal_(rf),8,Bare ground,20.11,584.92,0.2011,5.849200000000001,201100,5849200,0.0221442895922499,0.6440894017055618,2011,58492,564.81,0.6219451121133119,2808.602685231228
555705213,El Frío,Reserva Forestal (RF),reserva_forestal_(rf),11,Rangeland,2888.46,4728.46,28.8846,47.284600000000005,28884600,47284600,3.18065115443214,5.20678207684586,288846,472846,1840.0,2.02613092241372,63.70176495433553
555705214,El Dorado - Tumeremo,Reserva Forestal (RF),reserva_forestal_(rf),1,Water,1056.5,1097.67,10.565,10.9767,10565000,10976700,1.5988263872788806,1.661129920042034,105650,109767,41.17000000000007,0.06230353276315337,3.896829152863235
555705214,El Dorado - Tumeremo,Reserva Forestal (RF),reserva_forestal_(rf),2,Trees,63735.32,62781.89,637.3532,627.8189,637353200,627818900,96.45216414355266,95.0093160201042,6373532,6278189,-953.4300000000003,-1.4428481234484707,-1.495920943050102
555705214,El Dorado - Tumeremo,Reserva Forestal (RF),reserva_forestal_(rf),4,Flooded vegetation,2.84,22.94,0.0284,0.2294,28400,229400,0.0042978390344269,0.0347156434682229,284,2294,20.1,0.030417804433796002,707.7464788732395
555705214,El Dorado - Tumeremo,Reserva Forestal (RF),reserva_forestal_(rf),5,Crops,1.01,1.28,0.0101,0.0128,10100,12800,0.0015284568397081,0.0019370542126994,101,128,0.27,0.0004085973729913001,26.732673267326735
555705214,El Dorado - Tumeremo,Reserva Forestal (RF),reserva_forestal_(rf),7,Built area,90.91,396.11,0.9091,3.9611,909100,3961100,0.1375762488097709,0.5994426126502957,9091,39611,305.20000000000005,0.4618663638405248,335.71664283357177
555705214,El Dorado - Tumeremo,Reserva Forestal (RF),reserva_forestal_(rf),8,Bare ground,13.51,32.81,0.1351,0.3281,135100,328100,0.0204450018856012,0.04965214743646,1351,3281,19.300000000000004,0.0292071455508588,142.8571428571429
555705214,El Dorado - Tumeremo,Reserva Forestal (RF),reserva_forestal_(rf),11,Rangeland,1179.63,1747.02,11.7963,17.470200000000002,11796300,17470200,1.7851619225989457,2.6438066020860864,117963,174702,567.3899999999999,0.8586446794871407,48.09898018870322
555705215,San Pedro,Reserva Forestal (RF),reserva_forestal_(rf),1,Water,4401.06,4603.95,44.0106,46.0395,44010600,46039500,0.5752512860337702,0.601770518542164,440106,460395,202.88999999999942,0.02651923250839383,4.61002576651987
555705215,San Pedro,Reserva Forestal (RF),reserva_forestal_(rf),2,Trees,726818.3200000001,714257.1,7268.1832,7142.571,7268183200,7142571000,95.00056197663842,93.358717066741,72681832,71425710,-12561.220000000088,-1.6418449098974293,-1.7282475763682026
555705215,San Pedro,Reserva Forestal (RF),reserva_forestal_(rf),4,Flooded vegetation,895.29,1313.9,8.9529,13.139,8952900,13139000,0.1170210639875789,0.1717365054599961,89529,131390,418.6100000000001,0.054715441472417206,46.75691675323081
555705215,San Pedro,Reserva Forestal (RF),reserva_forestal_(rf),5,Crops,90.42,37.72,0.9042,0.3772,904200,377200,0.0118185667278277,0.004930284638063,9042,3772,-52.7,-0.0068882820897647,-58.283565582835664
555705215,San Pedro,Reserva Forestal (RF),reserva_forestal_(rf),7,Built area,82.7,290.27,0.8270000000000001,2.9027000000000003,827000,2902700,0.0108095052907692,0.0379404486185197,8270,29027,207.57,0.027130943327750505,250.99153567110034
555705215,San Pedro,Reserva Forestal (RF),reserva_forestal_(rf),8,Bare ground,123.31,55.92,1.2331,0.5592,1233100,559200,0.016117534430529,0.0073091600466724,12331,5592,-67.39,-0.0088083743838566,-54.65087989619658
555705215,San Pedro,Reserva Forestal (RF),reserva_forestal_(rf),11,Rangeland,32656.29,44508.53,326.5629,445.0853,326562900,445085300,4.2684200668911005,5.817596015953575,3265629,4450853,11852.239999999998,1.5491759490624748,36.293896214174964
555705216,Caño Blanco,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),1,Water,379.4,425.32,3.794,4.2532000000000005,3794000,4253200,0.5576002203358593,0.6250883650849965,37940,42532,45.920000000000016,0.06748814474913722,12.103321033210337
555705216,Caño Blanco,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),2,Trees,38865.5,36837.12,388.655,368.3712,388655000,368371200,57.12021972446848,54.13913080795596,3886550,3683712,-2028.3799999999974,-2.981088916512519,-5.2189731252653315
555705216,Caño Blanco,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),4,Flooded vegetation,0.93,25.04,0.0093,0.2504,9300,250400,0.0013668112939176,0.0368010266663413,93,2504,24.11,0.0354342153724237,2592.4731182795695
555705216,Caño Blanco,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),5,Crops,218.12,1778.86,2.1812,17.788600000000002,2181200,17788600,0.3205686875584018,2.614371976664857,21812,177886,1560.7399999999998,2.2938032891064553,715.5419035393361
555705216,Caño Blanco,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),7,Built area,11.25,7.78,0.1125,0.0778,112500,77800,0.0165340075877132,0.0114341848028808,1125,778,-3.4699999999999998,-0.005099822784832401,-30.84444444444444
555705216,Caño Blanco,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),8,Bare ground,52.02,0.0,0.5202,0.0,520200,0,0.0764532510855862,0.0,5202,0,-52.02,-0.0764532510855862,-100.0
555705216,Caño Blanco,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),11,Rangeland,28514.36,28967.46,285.1436,289.6746,285143600,289674600,41.90725729767004,42.57317363882497,2851436,2896746,453.09999999999854,0.6659163411549258,1.5890239163705535
555705217,Santa Marta,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),1,Water,1096.54,946.5,10.9654,9.465,10965400,9465000,2.887215748641031,2.492156880814868,109654,94650,-150.03999999999996,-0.3950588678261626,-13.683039378408445
555705217,Santa Marta,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),2,Trees,10573.94,9738.53,105.7394,97.3853,105739400,97385300,27.841434049998487,25.641779766003182,1057394,973853,-835.4099999999999,-2.1996542839953044,-7.900650088803225
555705217,Santa Marta,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),4,Flooded vegetation,730.11,28.3,7.3011,0.283,7301100,283000,1.9223968940853076,0.0745145691780885,73011,2830,-701.8100000000001,-1.8478823249072192,-96.12387174535345
555705217,Santa Marta,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),5,Crops,42.64,416.96,0.4264,4.1696,426400,4169600,0.1122721282598478,1.0978655393814765,4264,41696,374.32,0.9855934111216287,877.8611632270168
555705217,Santa Marta,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),7,Built area,129.42000000000002,144.08,1.2942,1.4408,1294200,1440800,0.3407659202483468,0.3793660468967841,12942,14408,14.659999999999997,0.038600126648437316,11.327460979755829
555705217,Santa Marta,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),8,Bare ground,33.34,106.09,0.3334,1.0609,333400,1060900,0.0877850083532675,0.2793374785902264,3334,10609,72.75,0.1915524702369589,218.20635872825434
555705217,Santa Marta,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),11,Rangeland,25373.16,26598.69,253.7316,265.9869,253731600,265986900,66.80813025041371,70.03497971913536,2537316,2659869,1225.5299999999988,3.226849468721653,4.830025113151057
555705218,Fundo Flamerich,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),1,Water,48.28,55.84,0.4828,0.5584,482800,558400,0.3697237027507198,0.4276174722783802,4828,5584,7.560000000000002,0.0578937695276604,15.65865782932892
555705218,Fundo Flamerich,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),2,Trees,12164.78,11777.86,121.6478,117.7786,121647800,117778600,93.15674202046192,90.19374502236109,1216478,1177786,-386.9200000000001,-2.9629969981008344,-3.1806576033434233
555705218,Fundo Flamerich,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),4,Flooded vegetation,0.33,2.06,0.0033,0.0206,3300,20600,0.0025271089873185,0.0157752864056852,33,206,1.73,0.0132481774183667,524.2424242424242
555705218,Fundo Flamerich,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),11,Rangeland,845.01,1222.64,8.4501,12.2264,8450100,12226400,6.471007167800037,9.36286221895485,84501,122264,377.6300000000001,2.8918550511548133,44.68941195962179
555705219,Cerro Machado - El Silencio,Reserva Nacional Hidraúlica (RNH),reserva_nacional_hidraúlica_(rnh),2,Trees,5710.7300000000005,4225.59,57.1073,42.2559,57107300,42255900,68.29497264962579,50.5340916973018,571073,422559,-1485.1400000000003,-17.760880952323994,-26.00613231583353
555705219,Cerro Machado - El Silencio,Reserva Nacional Hidraúlica (RNH),reserva_nacional_hidraúlica_(rnh),5,Crops,29.43,18.34,0.2943,0.1834,294300,183400,0.3519551870038484,0.2193291923088882,2943,1834,-11.09,-0.13262599469496023,-37.68263676520557
555705219,Cerro Machado - El Silencio,Reserva Nacional Hidraúlica (RNH),reserva_nacional_hidraúlica_(rnh),7,Built area,752.57,792.1700000000001,7.5257,7.9217,7525700,7921700,9.000031093560523,9.473609938458669,75257,79217,39.60000000000002,0.47357884489814595,5.261968986273705
555705219,Cerro Machado - El Silencio,Reserva Nacional Hidraúlica (RNH),reserva_nacional_hidraúlica_(rnh),8,Bare ground,53.56,0.0,0.5356000000000001,0.0,535600,0,0.6405273467864805,0.0,5356,0,-53.56,-0.6405273467864805,-100.0
555705219,Cerro Machado - El Silencio,Reserva Nacional Hidraúlica (RNH),reserva_nacional_hidraúlica_(rnh),11,Rangeland,1815.57,3325.76,18.1557,33.257600000000004,18155700,33257600,21.712513723023346,39.77296917193065,181557,332576,1510.1900000000003,18.0604554489073,83.17993798090959
555705221,Río Apure - Caparo,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),1,Water,426.22,371.25,4.2622,3.7125,4262200,3712500,2.2319016040450923,1.9440511250099493,42622,37125,-54.97000000000003,-0.28785047903514305,-12.897095396743472
555705221,Río Apure - Caparo,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),2,Trees,3512.54,3661.81,35.1254,36.6181,35125400,36618100,18.393420440787736,19.17507299682877,351254,366181,149.26999999999998,0.7816525560410348,4.2496313209244585
555705221,Río Apure - Caparo,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),4,Flooded vegetation,416.43,11.35,4.1643,0.1135,4164300,113500,2.180636255859645,0.0594342902864994,41643,1135,-405.08,-2.1212019655731456,-97.27445188867276
555705221,Río Apure - Caparo,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),5,Crops,1.12,1.29,0.0112,0.0129,11200,12900,0.0058648815084475,0.0067550867374083,112,129,0.16999999999999993,0.0008902052289607998,15.178571428571422
555705221,Río Apure - Caparo,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),7,Built area,2.37,2.99,0.0237,0.0299,23700,29900,0.0124105081919827,0.0156571390270161,237,299,0.6200000000000001,0.003246630835033402,26.160337552742618
555705221,Río Apure - Caparo,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),8,Bare ground,11.87,12.92,0.1187,0.1292,118700,129200,0.06215727098685,0.0676555974010196,1187,1292,1.0500000000000007,0.005498326414169606,8.845829823083411
555705221,Río Apure - Caparo,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),11,Rangeland,14726.17,15035.11,147.26170000000002,150.3511,147261700,150351100,77.11360903862024,78.73137376470933,1472617,1503511,308.9400000000005,1.6177647260890922,2.097897824077819
555705222,Fundo Paisolandia,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),1,Water,50.88,55.35,0.5088,0.5535,508800,553500,0.73823010493082,0.8030864054229734,5088,5535,4.469999999999999,0.06485630049215341,8.785377358490564
555705222,Fundo Paisolandia,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),2,Trees,5710.77,5328.95,57.1077,53.2895,57107700,53289500,82.85892956634785,77.31901174668029,571077,532895,-381.8200000000006,-5.539917819667565,-6.685963539067422
555705222,Fundo Paisolandia,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),4,Flooded vegetation,0.0,0.06,0.0,0.0006,0,600,0.0,0.0008705543690221,0,6,0.06,0.0008705543690221,
555705222,Fundo Paisolandia,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),5,Crops,1.43,10.62,0.0143,0.1062,14300,106200,0.0207482124616956,0.1540881233169282,143,1062,9.19,0.1333399108552326,642.6573426573427
555705222,Fundo Paisolandia,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),7,Built area,11.26,28.0,0.1126,0.28,112600,280000,0.1633740365864983,0.4062587055436902,1126,2800,16.740000000000002,0.2428846689571919,148.66785079928954
555705222,Fundo Paisolandia,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),8,Bare ground,7.46,1.4,0.0746,0.014,74600,14000,0.108238926548426,0.0203129352771845,746,140,-6.0600000000000005,-0.0879259912712415,-81.23324396782843
555705222,Fundo Paisolandia,Área Boscosa Bajo Protección (ABBP),área_boscosa_bajo_protección_(abbp),11,Rangeland,1110.36,1467.78,11.1036,14.6778,11103600,14677800,16.11047915312471,21.29637152938992,111036,146778,357.4200000000001,5.185892376265208,32.18956014265644
555705235,Aguas Calientes,Reserva Nacional Hidraúlica (RNH),reserva_nacional_hidraúlica_(rnh),1,Water,0.63,0.0,0.0063,0.0,6300,0,0.0222127416517112,0.0,63,0,-0.63,-0.0222127416517112,-100.0
555705235,Aguas Calientes,Reserva Nacional Hidraúlica (RNH),reserva_nacional_hidraúlica_(rnh),2,Trees,1266.09,1367.32,12.6609,13.6732,12660900,13673200,44.6402064727224,48.20940621463149,126609,136732,101.23000000000002,3.5691997419090953,7.995482153717353
555705235,Aguas Calientes,Reserva Nacional Hidraúlica (RNH),reserva_nacional_hidraúlica_(rnh),5,Crops,98.09,54.78,0.9809,0.5478000000000001,980900,547800,3.4584886168513616,1.9314507740964173,9809,5478,-43.31,-1.5270378427549443,-44.15332857579774
555705235,Aguas Calientes,Reserva Nacional Hidraúlica (RNH),reserva_nacional_hidraúlica_(rnh),7,Built area,560.36,583.75,5.6036,5.8375,5603600,5837500,19.75735224119512,20.582044347915,56036,58375,23.389999999999986,0.8246921067198798,4.17410236276679
555705235,Aguas Calientes,Reserva Nacional Hidraúlica (RNH),reserva_nacional_hidraúlica_(rnh),8,Bare ground,3.64,2.14,0.0364,0.0214,36400,21400,0.1283402850987761,0.0754528049756541,364,214,-1.5,-0.052887480123122,-41.208791208791204
555705235,Aguas Calientes,Reserva Nacional Hidraúlica (RNH),reserva_nacional_hidraúlica_(rnh),11,Rangeland,907.4,828.22,9.074,8.2822,9074000,8282200,31.99339964248064,29.201645858381436,90740,82822,-79.17999999999995,-2.7917537840992033,-8.726030416574824
555705236,San Pedro del Río,Reserva Nacional Hidraúlica (RNH),reserva_nacional_hidraúlica_(rnh),2,Trees,239.0,197.11,2.39,1.9711,2390000,1971100,68.79677605066206,56.738629821531376,23900,19711,-41.889999999999986,-12.058146229130685,-17.52719665271966
555705236,San Pedro del Río,Reserva Nacional Hidraúlica (RNH),reserva_nacional_hidraúlica_(rnh),7,Built area,2.21,2.21,0.0221,0.0221,22100,22100,0.6361542890040299,0.6361542890040299,221,221,0.0,0.0,0.0
555705236,San Pedro del Río,Reserva Nacional Hidraúlica (RNH),reserva_nacional_hidraúlica_(rnh),11,Rangeland,106.19,148.08,1.0619,1.4808,1061900,1480800,30.567069660333907,42.6252158894646,10619,14808,41.890000000000015,12.058146229130692,39.44815896035409
555705237,"Distritos Obispos, Sosa, Rojas y Bolívar del Estado Barinas, y Guanare y Guanarito del Estado Portuguesa (Guanare - Masparro)",Reserva Nacional Hidraúlica (RNH),reserva_nacional_hidraúlica_(rnh),1,Water,16838.91,17458.22,168.3891,174.5822,168389100,174582200,1.872821161295018,1.941700730899085,1683891,1745822,619.3100000000013,0.06887956960406694,3.677850882272079
555705237,"Distritos Obispos, Sosa, Rojas y Bolívar del Estado Barinas, y Guanare y Guanarito del Estado Portuguesa (Guanare - Masparro)",Reserva Nacional Hidraúlica (RNH),reserva_nacional_hidraúlica_(rnh),2,Trees,387241.47,360910.19,3872.4147,3609.1019,3872414700,3609101900,43.06894089623319,40.14037970147745,38724147,36091019,-26331.27999999997,-2.928561194755737,-6.799705620371695
555705237,"Distritos Obispos, Sosa, Rojas y Bolívar del Estado Barinas, y Guanare y Guanarito del Estado Portuguesa (Guanare - Masparro)",Reserva Nacional Hidraúlica (RNH),reserva_nacional_hidraúlica_(rnh),4,Flooded vegetation,3620.21,4318.86,36.2021,43.1886,36202100,43188600,0.4026392383076955,0.4803429913617094,362021,431886,698.6499999999996,0.07770375305401389,19.298604224616795
555705237,"Distritos Obispos, Sosa, Rojas y Bolívar del Estado Barinas, y Guanare y Guanarito del Estado Portuguesa (Guanare - Masparro)",Reserva Nacional Hidraúlica (RNH),reserva_nacional_hidraúlica_(rnh),5,Crops,121394.08,136531.48,1213.9408,1365.3148,1213940800,1365314800,13.501432211463824,15.185011673969845,12139408,13653148,15137.400000000009,1.683579462506021,12.469636081100502
555705237,"Distritos Obispos, Sosa, Rojas y Bolívar del Estado Barinas, y Guanare y Guanarito del Estado Portuguesa (Guanare - Masparro)",Reserva Nacional Hidraúlica (RNH),reserva_nacional_hidraúlica_(rnh),7,Built area,16322.64,18298.66,163.2264,182.9866,163226400,182986600,1.8154016857504744,2.0351743474692063,1632264,1829866,1976.0200000000004,0.2197726617187319,12.106007361554262
555705237,"Distritos Obispos, Sosa, Rojas y Bolívar del Estado Barinas, y Guanare y Guanarito del Estado Portuguesa (Guanare - Masparro)",Reserva Nacional Hidraúlica (RNH),reserva_nacional_hidraúlica_(rnh),8,Bare ground,1230.42,941.16,12.3042,9.4116,12304200,9411600,0.1368471363811919,0.1046756805615339,123042,94116,-289.2600000000001,-0.032171455819657996,-23.50904569171503
555705237,"Distritos Obispos, Sosa, Rojas y Bolívar del Estado Barinas, y Guanare y Guanarito del Estado Portuguesa (Guanare - Masparro)",Reserva Nacional Hidraúlica (RNH),reserva_nacional_hidraúlica_(rnh),11,Rangeland,352472.29,360661.45,3524.7229,3606.6145,3524722900,3606614500,39.20191767056861,40.112714874261165,35247229,36066145,8189.160000000033,0.9107972036925531,2.3233485957151507
555705238,Páramo La Laja,Reserva Nacional Hidraúlica (RNH),reserva_nacional_hidraúlica_(rnh),1,Water,0.0,0.01,0.0,0.0001,0,100,0.0,0.0004509277839154,0,1,0.01,0.0004509277839154,
555705238,Páramo La Laja,Reserva Nacional Hidraúlica (RNH),reserva_nacional_hidraúlica_(rnh),2,Trees,1698.99,1553.93,16.989900000000002,15.5393,16989900,15539300,76.61217955944356,70.07102112596668,169899,155393,-145.05999999999995,-6.54115843347688,-8.538013761116895
555705238,Páramo La Laja,Reserva Nacional Hidraúlica (RNH),reserva_nacional_hidraúlica_(rnh),5,Crops,49.29,9.35,0.4929,0.0935,492900,93500,2.222623046919036,0.4216174779609045,4929,935,-39.94,-1.8010055689581312,-81.03063501724488
555705238,Páramo La Laja,Reserva Nacional Hidraúlica (RNH),reserva_nacional_hidraúlica_(rnh),7,Built area,189.29,207.35,1.8929,2.0735,1892900,2073500,8.53561202173472,9.349987599485942,18929,20735,18.060000000000002,0.8143755777512229,9.540916054730838
555705238,Páramo La Laja,Reserva Nacional Hidraúlica (RNH),reserva_nacional_hidraúlica_(rnh),11,Rangeland,280.08,447.01,2.8008,4.4701,2800800,4470100,12.62958537190269,20.156922868802564,28008,44701,166.93,7.527337496899873,59.6008283347615
555705240,Cadena de Tepuyes Orientales: Llu (Tramen) Tepuy. Karaurín Tepuy. Uei Tepuy. Yuruaní Tepuy. Kukenán (Mataui) Tepuy. Wadakapiapué Tepuy.,Monumento Natural (MN),monumento_natural_(mn),1,Water,617.71,375.03,6.1771,3.7503,6177100,3750300,0.4397961435123358,0.2670132387389411,61771,37503,-242.68000000000006,-0.1727829047733947,-39.287044082174496
555705240,Cadena de Tepuyes Orientales: Llu (Tramen) Tepuy. Karaurín Tepuy. Uei Tepuy. Yuruaní Tepuy. Kukenán (Mataui) Tepuy. Wadakapiapué Tepuy.,Monumento Natural (MN),monumento_natural_(mn),2,Trees,56094.36,56099.880000000005,560.9436000000001,560.9988000000001,560943600,560998800,39.93796959866706,39.94189971913166,5609436,5609988,5.5200000000040745,0.0039301204646022825,0.009840561511004091
555705240,Cadena de Tepuyes Orientales: Llu (Tramen) Tepuy. Karaurín Tepuy. Uei Tepuy. Yuruaní Tepuy. Kukenán (Mataui) Tepuy. Wadakapiapué Tepuy.,Monumento Natural (MN),monumento_natural_(mn),4,Flooded vegetation,0.86,0.01,0.0086,0.0001,8600,100,0.0006123013767311,7.1197834503624e-06,86,1,-0.85,-0.0006051815932807376,-98.83720930232558
555705240,Cadena de Tepuyes Orientales: Llu (Tramen) Tepuy. Karaurín Tepuy. Uei Tepuy. Yuruaní Tepuy. Kukenán (Mataui) Tepuy. Wadakapiapué Tepuy.,Monumento Natural (MN),monumento_natural_(mn),5,Crops,5.67,18.79,0.0567,0.1879,56700,187900,0.0040369172163554,0.0133780731032309,567,1879,13.12,0.0093411558868755,231.3932980599647
555705240,Cadena de Tepuyes Orientales: Llu (Tramen) Tepuy. Karaurín Tepuy. Uei Tepuy. Yuruaní Tepuy. Kukenán (Mataui) Tepuy. Wadakapiapué Tepuy.,Monumento Natural (MN),monumento_natural_(mn),7,Built area,18.3,18.34,0.183,0.1834,183000,183400,0.0130292037141631,0.0130576828479646,1830,1834,0.03999999999999915,2.8479133801500786e-05,0.2185792349726729
555705240,Cadena de Tepuyes Orientales: Llu (Tramen) Tepuy. Karaurín Tepuy. Uei Tepuy. Yuruaní Tepuy. Kukenán (Mataui) Tepuy. Wadakapiapué Tepuy.,Monumento Natural (MN),monumento_natural_(mn),8,Bare ground,93.69,4.95,0.9369,0.0495,936900,49500,0.0667052511464453,0.0035242928079293,9369,495,-88.74,-0.06318095833851599,-94.71661863592699
555705240,Cadena de Tepuyes Orientales: Llu (Tramen) Tepuy. Karaurín Tepuy. Uei Tepuy. Yuruaní Tepuy. Kukenán (Mataui) Tepuy. Wadakapiapué Tepuy.,Monumento Natural (MN),monumento_natural_(mn),11,Rangeland,83623.12,83936.71,836.2312000000001,839.3671,836231200,839367100,59.5378505843669,59.76111987358682,8362312,8393671,313.59000000001106,0.22326928921992106,0.37500394627707156
555705241,Teta de Niquitao - Guirigay,Monumento Natural (MN),monumento_natural_(mn),1,Water,14.13,8.030000000000001,0.1413,0.0803,141300,80300,0.0595564247599619,0.0338455832146138,1413,803,-6.1,-0.025710841545348105,-43.17055909412597
555705241,Teta de Niquitao - Guirigay,Monumento Natural (MN),monumento_natural_(mn),2,Trees,15238.36,15113.14,152.38360000000003,151.1314,152383600,151131400,64.22804251983106,63.70025373650181,1523836,1511314,-125.22000000000116,-0.5277887833292567,-0.8217419722332401
555705241,Teta de Niquitao - Guirigay,Monumento Natural (MN),monumento_natural_(mn),4,Flooded vegetation,3.48,0.0,0.0348,0.0,34800,0,0.0146678243570182,0.0,348,0,-3.48,-0.0146678243570182,-100.0
555705241,Teta de Niquitao - Guirigay,Monumento Natural (MN),monumento_natural_(mn),5,Crops,275.92,271.19,2.7592000000000003,2.7119,2759200,2711900,1.1629730162610536,1.143036576833267,27592,27119,-4.730000000000018,-0.019936439427786556,-1.7142650043490932
555705241,Teta de Niquitao - Guirigay,Monumento Natural (MN),monumento_natural_(mn),7,Built area,251.79,211.0,2.5179,2.1100000000000003,2517900,2110000,1.0612676709349471,0.8893422239456448,25179,21100,-40.78999999999999,-0.17192544698930234,-16.200007943127208
555705241,Teta de Niquitao - Guirigay,Monumento Natural (MN),monumento_natural_(mn),8,Bare ground,42.7,11.18,0.427,0.1118,427000,111800,0.1799758908174361,0.0471224931929493,4270,1118,-31.520000000000003,-0.13285339762448678,-73.81733021077284
555705241,Teta de Niquitao - Guirigay,Monumento Natural (MN),monumento_natural_(mn),11,Rangeland,7899.02,8110.860000000001,78.99020000000002,81.1086,78990200,81108600,33.29351665303852,34.18639938631172,789902,811086,211.84000000000015,0.892882733273197,2.6818516727391515
555705242,Montecano,Monumento Natural (MN),monumento_natural_(mn),1,Water,8.65,0.64,0.0865,0.0064,86500,6400,0.3359092850763077,0.0248534037513106,865,64,-8.01,-0.31105588132499706,-92.60115606936415
555705242,Montecano,Monumento Natural (MN),monumento_natural_(mn),2,Trees,691.64,1026.89,6.9164,10.2689,6916400,10268900,26.858762766494504,39.87767465341152,69164,102689,335.2500000000001,13.018911886917014,48.47174830836853
555705242,Montecano,Monumento Natural (MN),monumento_natural_(mn),5,Crops,176.78,317.28000000000003,1.7678,3.1728,1767800,3172800,6.864976117432333,12.321074909712245,17678,31728,140.50000000000003,5.456098792279912,79.47731643851115
555705242,Montecano,Monumento Natural (MN),monumento_natural_(mn),7,Built area,41.96,30.55,0.4196,0.3055,419600,305500,1.6294512834453032,1.1863616946914683,4196,3055,-11.41,-0.44308958875383486,-27.192564346997138
555705242,Montecano,Monumento Natural (MN),monumento_natural_(mn),8,Bare ground,3.37,1.07,0.0337,0.0107,33700,10700,0.130868704127995,0.0415517843967224,337,107,-2.3,-0.0893169197312726,-68.24925816023737
555705242,Montecano,Monumento Natural (MN),monumento_natural_(mn),11,Rangeland,1652.7,1198.67,16.527,11.9867,16527000,11986700,64.18003184342356,46.548483554036736,165270,119867,-454.03,-17.631548289386828,-27.47201548980456
555705266,Área Metropolitana Barcelona - Pto. La Cruz - Guanta,Zona Protectora (ZP),zona_protectora_(zp),1,Water,52.21,78.86000000000001,0.5221,0.7886,522100,788600,0.3137637162701,0.4739208325045027,5221,7886,26.650000000000013,0.16015711623440265,51.0438613292473
